longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.27,37.87,49,1350,368.0,707,350,2.8846,211300
-122.27,37.87,52,3084,698.0,1424,694,2.7372,210200
-122.28,37.86,52,938,195.0,393,189,3.8594,196400
-122.28,37.87,52,1813,353.0,828,339,3.5625,191700
-122.28,37.87,52,1233,300.0,571,292,2.2788,182300
-122.29,37.87,44,2539,755.0,1382,713,2.537,175000
-122.29,37.87,46,1267,324.0,792,321,2.525,165900
-122.29,37.86,52,1665,404.0,815,372,1.9946,156900
-122.28,37.86,52,1659,367.0,788,346,2.8214,164300
-122.29,37.87,52,2225,460.0,1145,430,2.6165,150000
-122.29,37.86,50,2485,607.0,1354,563,1.9483,150500
-122.28,37.86,52,2031,450.0,958,445,1.9327,169900
-122.28,37.86,49,2932,668.0,1361,608,1.9798,147400
-122.28,37.85,52,2246,472.0,1005,449,2.4167,152700
-122.27,37.86,49,2052,435.0,924,414,2.5417,182700
-122.28,37.86,52,1999,417.0,780,358,3.3906,179300
-122.28,37.86,52,3007,691.0,1582,636,2.5652,157700
-122.28,37.86,41,2214,550.0,1213,568,2.2845,153100
-122.27,37.86,52,1088,305.0,486,267,2.6071,250000
-122.27,37.86,52,834,186.0,494,175,3.15,206300
-122.27,37.86,52,1769,372.0,849,365,2.6914,218800
-122.27,37.86,52,2307,583.0,1127,548,1.8447,198200
-122.26,37.86,35,5161,1744.0,3276,1742,1.6307,253600
-122.26,37.86,52,3497,832.0,1493,794,2.9044,257400
-122.26,37.86,52,3774,744.0,1461,679,2.9405,289500
-122.26,37.86,52,2888,604.0,1253,538,3.3893,241700
-122.25,37.86,48,2153,517.0,1656,459,3.0417,489600
-122.25,37.86,52,1389,191.0,514,202,7.0897,446200
-122.25,37.86,52,1709,318.0,719,295,5.0463,456300
-122.25,37.86,52,1587,444.0,878,449,1.7652,336800
-122.24,37.86,52,1668,225.0,517,214,7.8521,500001
-122.24,37.85,52,3726,474.0,1366,496,9.3959,500001
-122.25,37.86,52,4048,663.0,1316,590,5.3794,376900
-122.26,37.85,52,3618,768.0,1508,755,3.2619,309600
-122.27,37.85,52,4076,920.0,1800,815,2.7054,182300
-122.27,37.85,47,2077,400.0,719,326,2.2431,172700
-122.27,37.85,50,1279,300.0,675,255,1.9028,150800
-122.27,37.85,52,1974,426.0,875,363,1.5817,153600
-122.27,37.85,52,335,83.0,152,77,2.2841,106300
-122.27,37.85,47,1375,307.0,843,319,1.3785,142300
-122.28,37.85,52,610,145.0,281,132,2.9018,119400
-122.28,37.85,44,1025,198.0,506,204,1.73,147900
-122.28,37.85,48,2063,484.0,1054,466,2.2625,132900
-122.29,37.84,35,1872,419.0,1017,414,2.2106,132500
-122.28,37.83,52,3108,813.0,1623,765,2.6997,126900
-122.3,37.84,14,7355,2408.0,3100,2051,4.0018,143800
-122.23,37.83,52,2990,379.0,947,361,7.8772,500001
-122.22,37.82,39,2492,310.0,808,315,11.8603,500001
-122.22,37.82,42,2991,335.0,1018,335,13.499,500001
-122.23,37.82,52,3242,366.0,1001,352,12.2138,500001
-122.23,37.82,52,3051,381.0,1005,369,8.1872,466100
-122.23,37.82,52,3494,396.0,1192,383,12.3804,500001
-122.24,37.83,52,1757,246.0,585,227,5.8948,457800
-122.24,37.83,52,2449,312.0,916,316,8.1194,471600
-122.23,37.82,52,1611,203.0,556,179,8.7477,500001
-122.24,37.82,52,3665,517.0,1470,520,6.155,398600
-122.25,37.82,52,2474,403.0,1104,398,5.883,340700
-122.23,37.76,52,3037,516.0,1242,518,5.2128,289900
-122.23,37.76,52,2269,323.0,805,321,4.7188,335300
-122.23,37.76,52,1316,177.0,378,162,5.2915,333000
-122.24,37.77,52,1153,235.0,481,223,2.6411,241000
-122.23,37.77,52,772,179.0,409,160,3.3214,189600
-122.24,37.77,52,1711,386.0,885,373,3.6417,206300
-122.25,37.77,52,2650,566.0,1468,567,3.0161,215700
-122.25,37.77,52,1038,220.0,482,215,3.1771,210200
-122.25,37.77,52,1527,320.0,825,264,3.4531,208800
-122.25,37.77,52,859,157.0,429,158,4.3098,197900
-122.26,37.78,52,970,217.0,528,208,3.3438,201300
-122.26,37.78,52,1045,239.0,496,216,2.9213,190800
-122.27,37.78,52,1408,280.0,718,265,2.6806,207900
-122.27,37.78,52,1222,264.0,630,265,3.7708,215300
-122.27,37.78,45,1169,263.0,723,286,3.9444,212900
-122.27,37.78,13,2020,535.0,959,486,5.2601,292700
-122.28,37.79,30,4145,869.0,3668,855,2.5444,275000
-122.3,37.77,42,2038,368.0,2037,355,2.6447,200000
-122.28,37.78,29,5154,,3741,1273,2.5762,173400
-122.29,37.78,42,1241,309.0,821,300,1.9427,102200
-122.28,37.77,52,1468,363.0,870,347,2.9688,220800
-122.28,37.77,27,3997,1073.0,1901,966,3.75,242800
-122.29,37.76,18,2873,763.0,1243,663,5.1702,265400
-122.28,37.78,50,1487,306.0,730,327,2.5139,219000
-122.26,37.77,52,1670,350.0,793,299,2.9732,282100
-122.27,37.77,52,2252,388.0,1033,434,5.5337,372000
-122.27,37.77,52,1731,377.0,872,363,4.1667,225800
-122.27,37.77,52,1710,481.0,849,457,2.7115,220800
-122.27,37.77,52,2388,559.0,1121,518,3.3269,234500
-122.25,37.77,52,2156,458.0,872,445,3.2685,254200
-122.26,37.77,52,1565,315.0,637,297,4.7778,351800
-122.26,37.77,52,1704,371.0,663,340,4.226,275000
-122.26,37.77,52,1210,168.0,411,172,3.3571,405400
-122.26,37.77,52,2097,444.0,915,413,2.9899,228100
-122.26,37.77,52,1848,479.0,921,477,2.875,234000
-122.24,37.77,43,955,284.0,585,266,2.3882,162500
-122.25,37.77,43,4329,1110.0,2086,1053,2.975,243400
-122.23,37.76,52,3011,542.0,1303,535,5.1039,273800
-122.23,37.76,52,1049,185.0,374,176,4.1458,248500
-122.24,37.76,52,2504,516.0,979,472,3.4762,244000
-122.24,37.76,52,1846,471.0,827,446,2.6833,240900
-122.23,37.76,52,1705,246.0,658,253,5.75,306300
-122.23,37.75,50,1542,289.0,654,268,3.9632,240000
-122.24,37.75,45,891,,384,146,4.9489,247100
-122.24,37.75,27,4051,753.0,1499,797,4.8711,286600
-122.24,37.76,52,2646,581.0,1128,522,3.0718,266700
-122.24,37.76,49,2428,525.0,1110,492,3.6719,229800
-122.24,37.76,52,2567,436.0,1119,415,4.6094,229300
-122.24,37.73,21,7031,1249.0,2930,1235,4.5213,228400
-122.25,37.74,25,1914,365.0,897,390,4.4562,206200
-122.24,37.72,5,18634,2885.0,7427,2718,7.611,350700
-122.27,37.73,31,5785,1379.0,2973,1312,3.2689,231000
-122.25,37.76,52,2876,648.0,1340,632,3.567,252900
-122.27,37.74,28,6909,1554.0,2974,1484,3.6875,353900
-122.27,37.77,23,5679,1270.0,2690,1151,4.7695,291700
-122.28,37.75,20,1156,365.0,583,326,3.1972,100000
-122.06,37.77,12,14316,2045.0,5781,2007,7.2634,341600
-122.06,37.73,5,3596,467.0,1738,512,7.0568,412500
-122.06,37.71,36,3541,570.0,1478,529,4.635,248600
-122.07,37.71,40,1808,302.0,746,270,5.3015,254900
-122.07,37.71,36,2879,480.0,1235,455,4.9801,241500
-122.07,37.72,26,3204,477.0,1411,484,5.4834,295200
-122.08,37.72,31,3866,531.0,1368,521,6.187,340400
-122.08,37.72,32,2476,368.0,1048,367,5.6194,274700
-122.08,37.71,35,2211,350.0,1004,365,5.4639,238600
-122.09,37.71,35,2663,387.0,1086,367,5.1498,266400
-122.1,37.72,30,2599,366.0,922,350,5.8382,330200
-122.11,37.71,36,4569,824.0,1950,819,4.65,206800
-122.1,37.7,25,2973,622.0,1413,595,4.3819,209200
-122.1,37.69,30,3115,625.0,1444,568,3.7222,195800
-122.09,37.71,31,1843,282.0,749,269,5.2855,253500
-122.09,37.7,31,2053,336.0,867,329,4.3375,241800
-122.1,37.71,27,6740,1073.0,2723,1035,5.2131,252500
-122.09,37.7,30,1751,269.0,731,263,6.005,263900
-122.08,37.71,38,1663,295.0,781,301,5.0519,227000
-122.08,37.71,38,3716,657.0,1784,652,4.8237,220900
-122.08,37.7,32,2718,447.0,1156,410,5.2497,259300
-122.07,37.7,39,1420,272.0,645,277,4.125,232500
-122.06,37.7,37,1893,310.0,821,315,4.6005,231600
-122.06,37.7,33,3906,790.0,1912,770,3.5187,209400
-122.07,37.7,32,3400,736.0,1487,694,3.0,223200
-122.08,37.7,25,3402,758.0,1645,710,3.4934,209900
-122.09,37.7,33,4413,1107.0,2239,1051,2.9861,208200
-122.07,37.69,29,2304,618.0,1021,552,2.5362,203800
-122.08,37.69,36,2350,499.0,1105,467,3.3021,195700
-122.07,37.69,31,5914,1309.0,2999,1295,3.0964,190500
-122.08,37.69,43,1575,324.0,740,284,2.8512,181000
-122.08,37.69,42,1414,274.0,629,244,3.3478,184900
-122.08,37.68,37,848,202.0,314,205,2.3958,190800
-122.08,37.68,15,3051,685.0,1479,668,3.5295,242200
-122.09,37.69,20,4296,817.0,1732,800,4.8036,188300
-122.15,37.74,52,2898,557.0,1338,550,3.851,183500
-122.14,37.74,52,1071,201.0,440,192,4.0662,204200
-122.14,37.73,51,2619,403.0,922,393,4.6042,251900
-122.15,37.74,49,1494,316.0,611,288,2.2,187500
-122.16,37.73,52,2260,416.0,994,412,4.1164,198200
-122.15,37.74,52,1394,223.0,545,230,3.95,219000
-122.15,37.73,52,1028,129.0,317,143,4.9135,275000
-122.15,37.73,45,3758,819.0,1573,736,2.8355,245400
-122.17,37.73,46,2163,470.0,925,435,3.25,177500
-122.16,37.73,49,1699,408.0,768,385,2.8301,171600
-122.17,37.73,52,1555,289.0,620,292,3.7159,183300
-122.16,37.73,52,1114,206.0,425,207,2.5625,175000
-122.18,37.72,45,1498,313.0,1003,305,3.8047,156700
-122.18,37.71,45,726,147.0,519,135,3.375,157500
-122.17,37.71,38,890,200.0,481,198,3.244,179800
-122.18,37.7,36,2639,533.0,1209,519,4.0268,205500
-122.18,37.7,35,2562,554.0,1398,525,3.3906,178900
-122.19,37.71,36,361,69.0,158,58,5.5461,262500
-122.17,37.72,42,3008,659.0,1817,664,3.371,165000
-122.17,37.72,46,1369,284.0,766,289,3.5313,159700
-122.17,37.72,5,1692,398.0,814,328,3.663,158300
-122.16,37.72,38,1007,245.0,618,239,2.875,144800
-122.17,37.72,43,3783,814.0,2139,789,4.0202,166300
-122.16,37.71,37,1507,242.0,632,253,4.5553,191000
-122.16,37.71,36,666,132.0,366,134,3.4643,175000
-122.16,37.72,10,2229,601.0,877,485,3.3431,137500
-122.15,37.73,28,2215,587.0,830,573,2.1898,141700
-122.15,37.72,31,1616,372.0,739,379,2.9097,210900
-122.15,37.72,47,1190,251.0,540,266,3.375,198300
-122.15,37.72,29,4169,1047.0,2024,962,2.8125,157400
-122.14,37.73,52,2024,320.0,823,334,5.0,264700
-122.14,37.73,38,1723,394.0,711,353,3.0673,218400
-122.14,37.73,43,2264,390.0,931,368,3.8125,235100
-122.13,37.73,33,1996,268.0,686,270,6.9096,341800
-122.13,37.72,26,2862,394.0,1030,397,7.912,367300
-122.13,37.72,35,2183,383.0,976,392,3.8393,243500
-122.12,37.71,35,1037,207.0,552,210,4.0,167900
-122.13,37.72,25,1134,153.0,340,171,6.5095,371200
-122.14,37.72,39,786,132.0,288,132,3.5156,218900
-122.14,37.72,45,1397,253.0,555,248,2.983,202700
-122.13,37.72,45,2315,451.0,1006,444,3.524,186200
-122.13,37.71,44,1613,339.0,776,346,3.1103,188900
-122.13,37.71,44,1421,298.0,609,270,3.5781,180000
-122.15,37.71,18,5778,1526.0,2441,1352,3.1682,202700
-122.14,37.71,27,3094,866.0,1364,789,2.6101,181700
-122.14,37.71,18,3905,1007.0,2197,1044,3.6932,166800
-122.13,37.7,43,3046,557.0,1333,544,3.4583,183700
-122.13,37.7,19,3516,710.0,1810,703,3.9032,218000
-122.15,37.71,36,998,178.0,531,183,4.0208,191500
-122.15,37.7,36,1464,244.0,672,261,3.5547,194700
-122.14,37.7,17,1463,292.0,695,330,4.5859,187200
-122.13,37.7,21,4124,1054.0,2162,998,2.6321,223100
-122.13,37.69,17,2380,769.0,1216,643,3.395,271300
-122.14,37.7,36,1266,228.0,606,239,3.9702,194100
-122.16,37.7,36,2239,391.0,1203,379,5.0043,190400
-122.14,37.69,38,1571,317.0,874,301,4.4659,189100
-122.15,37.69,38,1246,221.0,637,222,3.6625,184600
-122.15,37.69,36,1501,287.0,703,276,3.8864,197300
-122.15,37.7,36,1468,252.0,733,229,3.4583,192600
-122.16,37.69,36,1118,219.0,625,228,3.7813,192200
-122.16,37.7,36,1097,208.0,568,225,2.9917,194600
-122.16,37.7,36,1719,303.0,836,311,4.4375,193500
-122.17,37.7,24,1755,365.0,952,362,4.0,202600
-122.16,37.68,16,1687,348.0,568,352,2.3869,83300
-122.17,37.69,24,2262,391.0,1125,366,4.7609,212600
-122.18,37.68,5,2087,407.0,840,401,5.4858,187800
-122.16,37.69,36,1480,278.0,796,283,4.3971,205700
-122.15,37.69,36,1545,273.0,863,267,4.0109,192900
-122.15,37.68,35,2632,447.0,1349,486,4.3864,205200
-122.15,37.68,30,2261,443.0,929,383,4.2841,213400
-122.15,37.69,39,1670,308.0,957,335,5.1312,183600
-122.14,37.69,37,2141,535.0,1093,555,2.9958,178400
-122.14,37.68,27,3337,613.0,1489,607,3.6364,219200
-122.14,37.68,31,3184,716.0,1561,628,2.7955,183100
-122.1,37.69,44,2341,500.0,1256,485,2.9507,157100
-122.12,37.69,30,1197,269.0,695,279,3.4375,157800
-122.13,37.69,34,1131,278.0,560,237,2.875,161700
-122.12,37.71,38,1164,284.0,632,289,3.0345,152100
-122.12,37.7,41,3495,787.0,1849,750,2.679,144900
-122.12,37.7,17,2488,617.0,1287,538,2.9922,179900
-122.12,37.69,35,2681,508.0,1580,536,4.1042,179100
-122.12,37.7,19,2495,635.0,1571,579,2.5833,159900
-122.11,37.7,23,1689,461.0,828,443,2.1552,161400
-122.11,37.7,29,1298,306.0,835,338,2.3274,170400
-122.11,37.7,19,2693,789.0,1765,724,2.4206,137500
-122.1,37.69,41,746,,387,161,3.9063,178400
-122.11,37.69,37,2444,651.0,1562,618,2.6464,155200
-122.11,37.69,42,1472,310.0,768,309,3.4643,160900
-122.12,37.69,10,2227,560.0,1140,472,2.3973,167300
-122.03,37.69,20,200,25.0,83,31,6.5,340000
-121.97,37.64,32,1283,194.0,485,171,6.0574,431000
-122.02,37.63,6,2445,590.0,1189,573,3.8958,301100
-122.04,37.63,21,1307,236.0,586,249,4.7813,241900
-122.05,37.63,5,3785,936.0,2240,792,3.2829,162500
-122.04,37.66,10,2031,357.0,867,352,5.3169,299200
-122.04,37.65,10,8299,1326.0,3827,1288,6.2579,315500
-122.05,37.68,23,7518,1279.0,3827,1294,5.1701,216800
-122.07,37.68,36,1815,426.0,1280,431,3.25,218100
-122.06,37.68,30,5367,1207.0,2667,1047,3.1796,170300
-122.08,37.68,26,1167,370.0,253,137,2.4196,275000
-122.08,37.68,26,2607,682.0,1401,607,2.6563,184100
-122.08,37.67,29,493,168.0,233,152,0.9637,160000
-122.09,37.67,48,1252,305.0,673,308,2.3357,175000
-122.09,37.68,41,1382,353.0,704,314,3.5114,197500
-122.09,37.69,43,500,110.0,273,120,3.3125,150000
-122.09,37.68,29,2333,538.0,1120,540,2.4042,205600
-122.09,37.68,41,1834,463.0,1105,467,2.8322,170300
-122.09,37.68,43,1415,348.0,569,293,2.5156,190900
-122.1,37.68,37,1352,342.0,691,324,3.4032,196900
-122.1,37.68,37,2116,503.0,1109,448,2.535,174000
-122.11,37.68,37,1976,481.0,1197,465,2.5772,170200
-122.1,37.68,38,1779,413.0,1061,400,3.0962,180900
-122.1,37.67,34,3659,897.0,2479,903,2.9564,150500
-122.1,37.68,31,1892,428.0,1162,389,3.125,167100
-122.12,37.68,35,1958,484.0,1146,448,2.95,148900
-122.12,37.68,40,1553,253.0,724,267,4.38,196400
-122.12,37.68,37,2412,394.0,975,375,4.0417,191100
-122.11,37.67,36,2110,389.0,952,370,3.8,187500
-122.12,37.68,45,2179,401.0,1159,399,3.4839,180600
-122.13,37.68,45,2457,445.0,1129,422,4.0588,182800
-122.13,37.68,44,2147,399.0,1175,401,4.1974,179300
-122.13,37.68,43,1676,340.0,924,328,3.6,179400
-122.14,37.68,35,2976,518.0,1424,538,4.267,210300
-122.14,37.67,34,3036,533.0,1366,500,4.2386,192300
-122.15,37.67,35,2472,398.0,1171,390,5.5797,198100
-122.14,37.67,36,1487,249.0,641,243,4.0682,196200
-122.13,37.67,38,2012,347.0,880,332,3.1734,181600
-122.14,37.67,37,3342,,1635,557,4.7933,186900
-122.14,37.67,37,3156,534.0,1495,543,4.8125,188300
-122.13,37.67,40,1748,318.0,914,317,3.8676,184000
-122.12,37.67,33,3429,681.0,1798,694,3.9395,184700
-122.13,37.67,42,3592,703.0,1625,665,3.2434,179900
-122.11,37.67,38,1035,247.0,599,224,3.0917,167200
-122.11,37.67,32,3028,811.0,2037,703,3.0645,165400
-122.09,37.67,33,2431,655.0,1854,603,2.7019,154000
-122.09,37.67,39,2069,500.0,1408,478,3.1115,153500
-122.09,37.66,40,1340,313.0,766,271,3.4722,135400
-122.09,37.66,39,1160,259.0,725,274,2.2222,158300
-122.05,37.68,32,2015,318.0,1019,340,6.1104,240700
-122.06,37.67,22,3882,816.0,1830,743,4.2733,180700
-122.07,37.67,27,3239,671.0,1469,616,3.2465,230600
-122.07,37.67,28,2932,739.0,1198,624,3.2417,210800
-122.07,37.67,38,2104,409.0,1039,394,3.875,165300
-122.04,37.67,29,1694,251.0,690,242,6.0501,254200
-122.04,37.67,18,3000,419.0,1155,415,6.8233,332600
-122.04,37.66,23,2419,348.0,1066,384,6.3501,350000
-122.07,37.66,28,2280,610.0,1255,587,2.6719,161200
-122.07,37.66,21,5031,1168.0,2461,1042,3.875,179300
-122.08,37.66,33,1547,372.0,1063,356,2.5625,154300
-122.07,37.65,31,3300,790.0,2181,740,3.016,161800
-122.08,37.65,17,5018,1439.0,3069,1299,2.7694,161900
-122.08,37.65,35,1813,393.0,1093,374,3.6818,165400
-122.08,37.66,37,1997,436.0,1349,437,2.1382,166600
-122.1,37.66,37,901,191.0,599,206,3.7303,149700
-122.1,37.66,35,686,142.0,480,149,3.875,162100
-122.1,37.66,33,1954,464.0,1293,448,3.0489,152600
-122.09,37.65,27,2630,722.0,1414,634,2.8203,195200
-122.09,37.65,35,1130,192.0,543,184,4.3897,190600
-122.09,37.65,35,1184,200.0,572,194,4.7143,193800
-122.1,37.66,34,656,115.0,342,112,4.6875,200600
-122.11,37.66,29,2544,643.0,2332,603,3.2091,150000
-122.1,37.66,36,1305,225.0,768,234,4.275,185300
-122.11,37.66,36,1755,316.0,913,299,4.1302,172700
-122.11,37.66,35,2843,652.0,1726,643,3.09,174100
-122.1,37.65,25,2538,494.0,1185,501,4.5417,194400
-122.1,37.64,28,1784,311.0,735,278,4.6635,206700
-122.1,37.65,31,1797,327.0,796,319,4.4427,204500
-122.1,37.65,36,410,76.0,252,82,4.5303,175000
-122.12,37.65,26,162,27.0,86,25,2.375,137500
-122.1,37.63,18,9963,2031.0,5613,1946,3.8171,187200
-122.1,37.61,35,2361,458.0,1727,467,4.5281,173600
-122.13,37.66,19,862,167.0,407,183,4.3456,163000
-122.11,37.65,18,4335,808.0,2041,734,3.4861,331600
-122.11,37.64,31,1487,280.0,854,301,5.2312,197600
-122.11,37.64,8,3592,849.0,1907,746,3.6708,197900
-122.12,37.64,40,432,102.0,264,77,3.8875,228100
-122.09,37.63,34,1457,242.0,735,249,3.9167,189500
-122.09,37.64,32,1578,284.0,836,292,3.9063,184200
-122.1,37.63,29,2172,435.0,1377,408,3.7895,180900
-122.08,37.64,36,1340,245.0,789,248,3.8,172000
-122.08,37.64,36,1116,199.0,662,226,5.7309,177900
-122.09,37.64,36,1885,307.0,853,271,4.1141,173100
-122.09,37.64,36,1180,212.0,664,200,5.2838,172600
-122.08,37.64,30,5267,1253.0,4065,1113,3.3479,182100
-122.08,37.64,23,1897,440.0,1109,418,3.142,179500
-122.08,37.63,31,767,171.0,548,185,3.7614,176000
-122.08,37.63,33,691,127.0,431,149,4.25,192600
-122.08,37.64,36,786,133.0,463,160,3.9338,182700
-122.07,37.64,22,5861,1516.0,5436,1463,2.5158,134900
-122.07,37.63,27,2784,723.0,2028,693,2.4808,157600
-122.07,37.64,25,4524,860.0,2426,862,4.7083,190900
-122.06,37.64,37,1468,304.0,1038,282,4.1652,158200
-122.06,37.64,20,1655,450.0,857,430,3.5541,350000
-122.06,37.65,33,1227,286.0,848,291,3.8036,158200
-122.06,37.64,33,1160,252.0,729,220,3.8259,146100
-122.04,37.63,33,952,172.0,369,159,3.2331,226700
-122.03,37.62,35,2072,352.0,1001,350,4.7109,198700
-122.03,37.62,32,2964,547.0,1472,527,4.2468,221200
-122.04,37.62,35,1032,173.0,453,176,6.396,208500
-122.04,37.62,35,657,118.0,328,134,3.8125,204200
-122.04,37.62,32,1540,324.0,793,302,3.2857,193200
-122.03,37.62,35,1298,236.0,632,204,3.8929,209500
-122.03,37.61,36,1409,271.0,1002,281,3.7262,164900
-122.03,37.61,37,1383,259.0,808,241,4.0125,161400
-122.04,37.61,36,1151,216.0,727,215,4.1719,187000
-122.04,37.62,35,899,179.0,455,185,4.2857,190400
-122.08,37.63,37,1793,364.0,1534,346,3.6458,156600
-122.08,37.62,17,2485,518.0,1139,550,2.6875,157300
-122.07,37.63,35,1931,376.0,1175,337,3.7292,168100
-122.07,37.63,24,2329,465.0,1401,453,4.5913,177600
-122.06,37.63,12,6711,1374.0,3388,1289,3.8625,208900
-122.06,37.63,23,1939,356.0,841,364,3.3611,169200
-122.05,37.61,16,1642,346.0,705,351,2.8971,163900
-122.08,37.63,34,1619,293.0,1148,310,4.0326,164700
-122.08,37.63,35,517,108.0,391,107,4.0682,156900
-122.09,37.63,36,1570,274.0,992,249,5.3644,168800
-122.09,37.63,35,1213,221.0,790,243,4.7019,174100
-122.08,37.62,27,1826,309.0,1016,313,5.64,206500
-122.08,37.61,26,2261,443.0,1039,395,3.7931,203900
-121.99,37.61,9,3666,711.0,2341,703,4.6458,217000
-122.02,37.6,36,1633,345.0,1382,338,3.694,159600
-122.02,37.6,31,2155,522.0,1858,437,2.652,159800
-122.02,37.6,32,1295,280.0,1156,300,3.5,154300
-122.02,37.6,32,1295,295.0,1097,328,3.2386,149600
-122.03,37.61,33,1518,302.0,831,268,5.097,188600
-122.04,37.6,17,3314,638.0,1873,602,4.3875,238500
-122.06,37.6,22,3009,497.0,1640,514,4.625,235300
-122.08,37.61,6,2605,474.0,1568,433,5.0406,261400
-122.06,37.6,17,5159,832.0,3174,817,5.8704,234400
-122.06,37.6,18,1726,276.0,1186,310,5.3226,231700
-122.08,37.59,16,1816,365.0,1367,355,4.235,156300
-122.07,37.59,13,2578,551.0,1680,528,4.825,222000
-122.08,37.58,15,2576,418.0,1657,410,5.5218,254400
-122.07,37.58,16,1644,251.0,1033,267,6.5116,244300
-122.07,37.58,16,1606,240.0,1117,268,6.0661,247000
-122.08,37.58,16,3349,544.0,2003,488,6.0074,236500
-122.07,37.59,15,3475,686.0,2568,653,4.6211,151400
-122.07,37.58,16,1893,338.0,1461,344,5.225,213700
-122.04,37.59,14,1727,302.0,1116,273,5.3428,243600
-122.05,37.59,15,6243,1273.0,3163,1274,3.7462,212500
-122.03,37.6,24,2077,383.0,1488,389,4.5721,214700
-122.02,37.59,18,1165,333.0,855,319,3.6923,213200
-122.03,37.59,16,4371,889.0,2530,817,4.6786,256000
-122.01,37.59,2,838,295.0,240,149,2.875,237500
-122.02,37.58,15,3052,760.0,2097,728,3.3617,178100
-122.01,37.58,17,4313,717.0,2629,721,5.7579,231800
-122.09,37.6,36,385,94.0,295,92,2.9706,147900
-122.08,37.6,10,3046,678.0,2056,628,3.9022,191700
-121.97,37.57,21,4342,783.0,2172,789,4.6146,247600
-121.96,37.58,15,3575,597.0,1777,559,5.7192,283500
-121.98,37.58,20,4126,1031.0,2079,975,3.6832,216900
-121.99,37.58,31,2878,478.0,1276,485,6.2073,282500
-122.0,37.58,6,4405,717.0,2071,688,5.8151,295600
-122.01,37.57,14,16199,2993.0,8117,2847,5.8322,281800
-122.04,37.58,14,14917,2708.0,8012,2606,5.6277,269800
-122.04,37.57,12,5719,1064.0,3436,1057,5.2879,231200
-122.07,37.57,8,8647,1407.0,5019,1379,6.5615,318300
-122.06,37.58,15,8112,1376.0,4576,1348,5.6758,253400
-122.05,37.57,7,10648,1818.0,6075,1797,6.1047,278200
-121.93,37.49,5,1150,311.0,648,245,3.5714,300000
-122.07,37.52,3,14014,2861.0,7205,2753,6.0824,273500
-122.02,37.56,23,4332,857.0,2461,829,4.3594,223400
-122.02,37.56,35,1716,312.0,914,316,5.5737,214500
-122.03,37.56,31,4981,964.0,2841,924,4.8962,220200
-122.03,37.56,24,8444,1492.0,4446,1491,4.6978,240300
-122.01,37.56,6,3028,778.0,1531,736,4.4259,158000
-122.01,37.55,26,2068,532.0,1434,495,3.3008,224200
-122.02,37.55,33,1325,274.0,909,267,4.5687,177200
-122.01,37.56,24,2563,485.0,1174,501,3.8179,216100
-121.99,37.56,18,5505,1005.0,2641,971,5.0,269700
-121.99,37.56,20,6462,1294.0,3288,1235,4.3393,231200
-121.96,37.55,4,3746,993.0,1606,838,4.1387,162500
-121.97,37.56,13,8918,1823.0,4518,1772,4.8052,254000
-121.97,37.54,31,1949,344.0,986,322,4.6349,196200
-121.97,37.55,17,4924,1247.0,3080,1182,3.168,189400
-121.98,37.54,17,5133,1375.0,3386,1339,3.1326,220800
-121.99,37.55,16,6647,2098.0,4649,1903,2.9074,213800
-121.94,37.56,15,5674,748.0,2412,714,8.3996,442900
-121.95,37.55,21,10687,1540.0,4552,1520,6.6478,333400
-121.93,37.54,25,1354,192.0,596,220,6.629,352400
-121.94,37.54,27,3715,526.0,1631,538,6.2179,305300
-121.94,37.53,33,2095,342.0,941,304,5.761,259600
-121.95,37.54,29,3517,645.0,1724,585,4.6641,248900
-121.94,37.54,31,2537,382.0,1067,410,6.7599,356000
-121.96,37.54,14,5106,1207.0,2738,1108,3.9909,236000
-121.96,37.53,23,2215,475.0,1278,492,4.2955,218800
-121.96,37.53,28,2949,529.0,1538,545,4.9615,228000
-121.96,37.53,18,2375,652.0,1252,586,2.6198,235900
-121.97,37.54,28,2312,496.0,1344,467,4.7135,203200
-121.97,37.53,35,2277,420.0,1353,413,4.75,197000
-121.97,37.53,26,2506,387.0,1273,406,5.4299,236400
